school_code,school_name,is_private_center,region,gpa,grade,passed_candidates,regist,absent,sat,withheld,no-ca,clean,div_i,div_ii,div_iii,div_iv,div_0,STUDENTS,TEACHERS,STUDENT-TEACHER RATIO
p0544,MKUU SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
p4002,MWANAKWEREKWE C SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
p0178,MANOW LUTHERAN SEMINARY CENTRE,True,,,,,,,,,,,,,,,,,,
s5407,MKUZO ISLAMIC SECONDARY SCHOOL,False,RUVUMA,2.9111,,15.0,15.0,0.0,15.0,0.0,0.0,15.0,1.0,12.0,2.0,0.0,0.0,,,
s3156,MWANALUGALI SECONDARY SCHOOL,False,PWANI,2.3275,,86.0,86.0,0.0,86.0,0.0,0.0,86.0,46.0,39.0,1.0,0.0,0.0,,,
s0271,MANYUNYU SECONDARY SCHOOL,False,NJOMBE,2.4476,,89.0,89.0,0.0,89.0,0.0,0.0,89.0,41.0,42.0,6.0,0.0,0.0,,,
s0727,MKWAJUNI SECONDARY SCHOOL,False,SONGWE,2.5397,,42.0,43.0,0.0,43.0,1.0,0.0,42.0,16.0,23.0,3.0,0.0,0.0,,,
s2191,MWANAMWEMA SHEIN SECONDARY SCHOOL,False,SINGIDA,2.0776,,73.0,73.0,0.0,73.0,0.0,0.0,73.0,50.0,23.0,0.0,0.0,0.0,435,19,23:1
s0540,MAPOSENI SECONDARY SCHOOL,False,RUVUMA,2.5278,,138.0,140.0,2.0,138.0,0.0,0.0,138.0,49.0,79.0,10.0,0.0,0.0,,,
p0727,MKWAJUNI SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s1442,MWANDET SECONDARY SCHOOL,False,ARUSHA,1.7451,,68.0,68.0,0.0,68.0,0.0,0.0,68.0,67.0,1.0,0.0,0.0,0.0,975,38,26:1
s0129,MARA SECONDARY SCHOOL,False,MARA,2.5565,,363.0,365.0,2.0,363.0,0.0,0.0,363.0,152.0,154.0,57.0,0.0,0.0,,,
s1069,MLANGALI SECONDARY SCHOOL,False,SONGWE,2.4063,,32.0,32.0,0.0,32.0,0.0,0.0,32.0,18.0,9.0,5.0,0.0,0.0,,,
s0616,MWANDIGA SECONDARY SCHOOL,False,KIGOMA,2.5907,,90.0,91.0,1.0,90.0,0.0,0.0,90.0,38.0,39.0,12.0,1.0,0.0,,,
p0129,MARA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s1573,MLANGARINI SECONDARY SCHOOL,False,ARUSHA,1.7361,,48.0,50.0,2.0,48.0,0.0,0.0,48.0,47.0,1.0,0.0,0.0,0.0,,,
s0935,MWANDOYA SECONDARY SCHOOL,False,SIMIYU,2.5565,,56.0,56.0,0.0,56.0,0.0,0.0,56.0,13.0,43.0,0.0,0.0,0.0,,,
s0541,MARAMBA SECONDARY SCHOOL,False,TANGA,2.5696,,79.0,79.0,0.0,79.0,0.0,0.0,79.0,29.0,42.0,8.0,0.0,0.0,,,
p0967,MLOLE SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0558,MWANGA SECONDARY SCHOOL,False,KILIMANJARO,2.6312,,47.0,48.0,1.0,47.0,0.0,0.0,47.0,16.0,24.0,7.0,0.0,0.0,,,
s2655,MARANATHA SECONDARY SCHOOL,False,MBEYA,2.0052,,32.0,33.0,1.0,32.0,0.0,0.0,32.0,25.0,7.0,0.0,0.0,0.0,640,30,21:1
s1118,MLONGWEMA SECONDARY SCHOOL,False,TANGA,1.9286,,91.0,91.0,0.0,91.0,0.0,0.0,91.0,82.0,9.0,0.0,0.0,0.0,,,
s0333,MWANZA SECONDARY SCHOOL,False,MWANZA,2.3345,,429.0,433.0,4.0,429.0,0.0,0.0,429.0,241.0,154.0,33.0,1.0,0.0,2000,100,20:1
p2655,MARANATHA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0746,MNYAMBE SECONDARY SCHOOL,False,MTWARA,2.116,,125.0,125.0,0.0,125.0,0.0,0.0,125.0,92.0,32.0,1.0,0.0,0.0,,,
p0333,MWANZA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0388,MARANGU SECONDARY SCHOOL,False,KILIMANJARO,2.3965,,124.0,125.0,1.0,124.0,0.0,0.0,124.0,62.0,55.0,7.0,0.0,0.0,850,50,17:1
s4025,MNYUZI SECONDARY SCHOOL,False,TANGA,2.4274,,78.0,78.0,0.0,78.0,0.0,0.0,78.0,33.0,43.0,2.0,0.0,0.0,,,
s0662,MWANZI SECONDARY SCHOOL,False,SINGIDA,2.3117,,54.0,54.0,0.0,54.0,0.0,0.0,54.0,30.0,22.0,2.0,0.0,0.0,,,
s4207,MARIA DE MATTIAS SECONDARY SCHOOL,False,DODOMA,2.478,,53.0,53.0,0.0,53.0,0.0,0.0,53.0,24.0,22.0,7.0,0.0,0.0,420,35,12:1
s5572,MOH'D JUMA PINDUA SECONDARY SCHOOL,False,KUSINI PEMBA,2.9562,,80.0,81.0,1.0,80.0,0.0,0.0,80.0,13.0,44.0,23.0,0.0,0.0,,,
s4379,MWATULOLE SECONDARY SCHOOL,False,GEITA,2.0976,,82.0,82.0,0.0,82.0,0.0,0.0,82.0,59.0,22.0,1.0,0.0,0.0,,,
p1626,MARIADO SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s2512,MOHORO SECONDARY SCHOOL,False,PWANI,2.8817,,124.0,124.0,0.0,124.0,0.0,0.0,124.0,23.0,73.0,28.0,0.0,0.0,,,
s0680,MWAZYE SECONDARY SCHOOL,False,RUKWA,2.1229,,99.0,100.0,1.0,99.0,0.0,0.0,99.0,72.0,25.0,2.0,0.0,0.0,,,
s4213,MARIAN BOYS'  SECONDARY SCHOOL,False,PWANI,1.5476,,77.0,77.0,0.0,77.0,0.0,0.0,77.0,73.0,4.0,0.0,0.0,0.0,690,50,14:1
s0516,MOMBO SECONDARY SCHOOL,False,TANGA,2.2944,,107.0,107.0,0.0,107.0,0.0,0.0,107.0,61.0,44.0,2.0,0.0,0.0,,,
s0665,MWEMBENI SECONDARY SCHOOL,False,MARA,2.7756,,52.0,52.0,0.0,52.0,0.0,0.0,52.0,13.0,31.0,8.0,0.0,0.0,,,
s0248,MARIAN GIRLS' SECONDARY SCHOOL,False,PWANI,1.946,,71.0,71.0,0.0,71.0,0.0,0.0,71.0,56.0,15.0,0.0,0.0,0.0,880,70,13:1
p0516,MOMBO SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0445,MWEMBETOGWA SECONDARY SCHOOL,False,IRINGA,2.3763,,62.0,62.0,0.0,62.0,0.0,0.0,62.0,31.0,29.0,2.0,0.0,0.0,,,
s5117,MARIST BOYS SECONDARY SCHOOL,False,MWANZA,3.2727,,11.0,11.0,0.0,11.0,0.0,0.0,11.0,1.0,4.0,6.0,0.0,0.0,,,
s0799,MONDO SECONDARY SCHOOL,False,DODOMA,3.1642,,68.0,68.0,0.0,68.0,0.0,0.0,68.0,10.0,26.0,32.0,0.0,0.0,,,
p0445,MWEMBETOGWA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0223,MASAMA GIRLS' SECONDARY SCHOOL,False,KILIMANJARO,2.1548,,14.0,14.0,0.0,14.0,0.0,0.0,14.0,9.0,5.0,0.0,0.0,0.0,,,
s0416,MONDULI TEACHERS' COLLEGE,False,ARUSHA,4.4392,,182.0,198.0,6.0,192.0,0.0,0.0,192.0,0.0,10.0,108.0,64.0,10.0,,,
s3503,MWENDAKULIMA SECONDARY SCHOOL,False,SHINYANGA,2.4735,,195.0,196.0,0.0,196.0,1.0,0.0,195.0,93.0,77.0,25.0,0.0,0.0,,,
s0213,MASASI GIRLS' SECONDARY SCHOOL,False,MTWARA,2.4292,,358.0,358.0,0.0,358.0,0.0,0.0,358.0,176.0,152.0,30.0,0.0,0.0,,,
p0416,MONDULI TEACHERS' COLLEGE CENTRE,True,,,,,,,,,,,,,,,,,,
s0334,MWENGE SECONDARY SCHOOL,False,SINGIDA,2.5972,,420.0,424.0,4.0,420.0,0.0,0.0,420.0,161.0,198.0,61.0,0.0,0.0,,,
s5877,MASHUJAA-SINZA SECONDARY SCHOOL,False,DAR ES SALAAM,2.8224,,76.0,76.0,0.0,76.0,0.0,0.0,76.0,13.0,52.0,11.0,0.0,0.0,,,
s0561,MONTFORT SECONDARY SCHOOL,False,MBEYA,1.9583,,4.0,4.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,480,30,16:1
p0334,MWENGE SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0827,MASONYA SECONDARY SCHOOL,False,RUVUMA,2.2384,,79.0,79.0,0.0,79.0,0.0,0.0,79.0,46.0,33.0,0.0,0.0,0.0,,,
p5711,MOONSHINE TRAINING INSTITUTE CENTRE,True,,,,,,,,,,,,,,,,,,
s3482,MWENYEHERI ANUARITE SECONDARY SCHOOL,False,DAR ES SALAAM,3.0345,,29.0,29.0,0.0,29.0,0.0,0.0,29.0,5.0,13.0,11.0,0.0,0.0,,,
s0227,MASWA GIRLS' SECONDARY SCHOOL,False,SIMIYU,2.4318,,462.0,463.0,1.0,462.0,0.0,0.0,462.0,209.0,226.0,27.0,0.0,0.0,,,
s0849,MOREMBE DAY SECONDARY SCHOOL,False,MARA,2.6181,,24.0,24.0,0.0,24.0,0.0,0.0,24.0,5.0,19.0,0.0,0.0,0.0,,,
s3809,MWERA SECONDARY SCHOOL,False,TANGA,2.3697,,78.0,78.0,0.0,78.0,0.0,0.0,78.0,36.0,41.0,1.0,0.0,0.0,,,
s0609,MATAI SECONDARY SCHOOL,False,RUKWA,2.0692,,130.0,130.0,0.0,130.0,0.0,0.0,130.0,95.0,35.0,0.0,0.0,0.0,,,
s0409,MORINGE SOKOINE SECONDARY SCHOOL,False,ARUSHA,2.2862,,46.0,46.0,0.0,46.0,0.0,0.0,46.0,26.0,18.0,2.0,0.0,0.0,,,
s0782,MWIKA SECONDARY SCHOOL,False,KILIMANJARO,2.4161,,147.0,148.0,1.0,147.0,0.0,0.0,147.0,65.0,74.0,8.0,0.0,0.0,,,
s0968,MATAKA SECONDARY SCHOOL,False,RUVUMA,2.2979,,113.0,113.0,0.0,113.0,0.0,0.0,113.0,61.0,51.0,1.0,0.0,0.0,,,
p6466,MOROGORO OPEN SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s2211,MWILAMVYA SECONDARY SCHOOL,False,KIGOMA,2.5203,,41.0,41.0,0.0,41.0,0.0,0.0,41.0,19.0,15.0,7.0,0.0,0.0,400,40,10:1
s3664,MATAMBA SECONDARY SCHOOL,False,NJOMBE,2.7599,,93.0,93.0,0.0,93.0,0.0,0.0,93.0,23.0,55.0,15.0,0.0,0.0,,,
s0332,MOROGORO SECONDARY SCHOOL,False,MOROGORO,2.1805,,386.0,389.0,1.0,388.0,2.0,0.0,386.0,251.0,121.0,14.0,0.0,0.0,700,40,18:1
p2211,MWILAMVYA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0197,MATANGINI ISLAMIC SEMINARY,False,DAR ES SALAAM,2.4667,,10.0,10.0,0.0,10.0,0.0,0.0,10.0,5.0,4.0,1.0,0.0,0.0,400,20,20:1
s0660,MOROGORO TEACHERS' COLLEGE,False,MOROGORO,4.1117,,295.0,308.0,9.0,299.0,2.0,0.0,297.0,6.0,35.0,181.0,73.0,2.0,,,
s3805,MWIMBI SECONDARY SCHOOL,False,RUKWA,2.5395,,76.0,78.0,1.0,77.0,1.0,0.0,76.0,26.0,46.0,4.0,0.0,0.0,,,
s1262,MATEMA BEACH SECONDARY SCHOOL,False,MBEYA,2.2417,,151.0,151.0,0.0,151.0,0.0,0.0,151.0,90.0,59.0,2.0,0.0,0.0,,,
p0660,MOROGORO TEACHERS' COLLEGE CENTRE,True,,,,,,,,,,,,,,,,,,
s0922,MWINYI SECONDARY SCHOOL,False,PWANI,2.5875,,139.0,139.0,0.0,139.0,0.0,0.0,139.0,41.0,88.0,10.0,0.0,0.0,,,
s1384,MATEMANGA SECONDARY SCHOOL,False,RUVUMA,1.9846,,54.0,54.0,0.0,54.0,0.0,0.0,54.0,43.0,10.0,1.0,0.0,0.0,,,
s0134,MOSHI SECONDARY SCHOOL,False,KILIMANJARO,2.8205,,207.0,214.0,6.0,208.0,0.0,0.0,208.0,62.0,83.0,59.0,3.0,1.0,,,
s2384,MWISI SECONDARY SCHOOL,False,TABORA,1.7512,,71.0,71.0,0.0,71.0,0.0,0.0,71.0,69.0,2.0,0.0,0.0,0.0,,,
s0801,MATOLA SECONDARY SCHOOL,False,NJOMBE,3.0,,29.0,29.0,0.0,29.0,0.0,0.0,29.0,5.0,15.0,9.0,0.0,0.0,,,
p0134,MOSHI SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s5857,MWITANI HIGH SCHOOL,False,KASKAZINI PEMBA,3.5952,,14.0,14.0,0.0,14.0,0.0,0.0,14.0,0.0,4.0,10.0,0.0,0.0,,,
s0521,MATOMBO SECONDARY SCHOOL,False,MOROGORO,2.7203,,87.0,88.0,1.0,87.0,0.0,0.0,87.0,24.0,48.0,15.0,0.0,0.0,,,
s0135,MOSHI TECHNICAL SECONDARY SCHOOL,False,KILIMANJARO,2.421,,232.0,235.0,1.0,234.0,2.0,0.0,232.0,108.0,102.0,22.0,0.0,0.0,,,
p1344,MWL. J K NYERE SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0130,MAUA SEMINARY,False,KILIMANJARO,1.8509,,57.0,58.0,1.0,57.0,0.0,0.0,57.0,47.0,10.0,0.0,0.0,0.0,300,30,10:1
s2357,MOUNT KIPENGERE SECONDARY SCHOOL,False,NJOMBE,2.5818,,106.0,107.0,1.0,106.0,0.0,0.0,106.0,42.0,48.0,16.0,0.0,0.0,,,
s5038,MWL. TUTUBA SECONDARY SCHOOL,False,KIGOMA,2.4778,,75.0,76.0,1.0,75.0,0.0,0.0,75.0,35.0,31.0,9.0,0.0,0.0,,,
s1161,MAWELEWELE SECONDARY SCHOOL,False,IRINGA,2.8787,,136.0,141.0,3.0,138.0,2.0,0.0,136.0,27.0,76.0,33.0,0.0,0.0,,,
s0228,MPANDA GIRLS' SECONDARY SCHOOL,False,KATAVI,2.9932,,393.0,397.0,4.0,393.0,0.0,0.0,393.0,65.0,208.0,119.0,1.0,0.0,700,50,14:1
s1383,MZINGA SECONDARY SCHOOL,False,DAR ES SALAAM,2.5505,,33.0,33.0,0.0,33.0,0.0,0.0,33.0,16.0,11.0,6.0,0.0,0.0,,,
s1939,MAWENI SECONDARY SCHOOL,False,SONGWE,2.9242,,243.0,247.0,0.0,247.0,3.0,0.0,244.0,52.0,120.0,71.0,0.0,1.0,,,
p0228,MPANDA GIRLS' SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
p1383,MZINGA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0328,MAWENZI SECONDARY SCHOOL,False,KILIMANJARO,2.6867,,191.0,195.0,4.0,191.0,0.0,0.0,191.0,55.0,112.0,24.0,0.0,0.0,,,
s2067,MPEMBA SECONDARY SCHOOL,False,SONGWE,2.5562,,92.0,92.0,0.0,92.0,0.0,0.0,92.0,31.0,56.0,5.0,0.0,0.0,,,
s0140,MZUMBE SECONDARY SCHOOL,False,MOROGORO,1.3657,,170.0,173.0,3.0,170.0,0.0,0.0,170.0,170.0,0.0,0.0,0.0,0.0,660,50,13:1
p0328,MAWENZI SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s5171,MPENDAE SECONDARY SCHOOL,False,MJINI MAGHARIBI,3.0423,,126.0,141.0,15.0,126.0,0.0,0.0,126.0,17.0,63.0,46.0,0.0,0.0,,,
p0140,MZUMBE SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0551,NACHINGWEA SECONDARY SCHOOL,False,LINDI,1.6872,,154.0,155.0,1.0,154.0,0.0,0.0,154.0,154.0,0.0,0.0,0.0,0.0,1117,32,35:1
p4803,NDYUDA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s1608,NTUNDURU SECONDARY SCHOOL,False,MWANZA,2.5206,,113.0,118.0,3.0,115.0,2.0,0.0,113.0,46.0,57.0,10.0,0.0,0.0,,,
p0551,NACHINGWEA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0861,NELSON-MANDELA SECONDARY SCHOOL,False,MOROGORO,3.4578,,75.0,78.0,3.0,75.0,0.0,0.0,75.0,4.0,30.0,37.0,4.0,0.0,,,
s1661,NURU SECONDARY SCHOOL,False,KILIMANJARO,2.8919,,91.0,98.0,7.0,91.0,0.0,0.0,91.0,17.0,52.0,22.0,0.0,0.0,,,
s4816,NAINOKANOKA SECONDARY SCHOOL,False,ARUSHA,2.1333,,120.0,121.0,1.0,120.0,0.0,0.0,120.0,83.0,37.0,0.0,0.0,0.0,,,
s1375,NEW ERA SECONDARY SCHOOL,False,TABORA,2.7264,,643.0,650.0,5.0,645.0,1.0,0.0,644.0,212.0,294.0,135.0,2.0,1.0,,,
s3064,NYABISHENGE SECONDARY SCHOOL,False,KAGERA,2.1364,,22.0,22.0,0.0,22.0,0.0,0.0,22.0,16.0,6.0,0.0,0.0,0.0,,,
s3487,NAISINYAI SECONDARY SCHOOL,False,MANYARA,2.3636,,33.0,33.0,0.0,33.0,0.0,0.0,33.0,16.0,16.0,1.0,0.0,0.0,,,
p1375,NEW ERA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0667,NYAISHOZI SECONDARY SCHOOL,False,KAGERA,1.6375,,80.0,80.0,0.0,80.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,,,
s1341,NAKAGURU SECONDARY SCHOOL,False,MOROGORO,2.7883,,74.0,75.0,0.0,75.0,1.0,0.0,74.0,15.0,46.0,13.0,0.0,0.0,,,
s0725,NEWMAN SECONDARY SCHOOL,False,KIGOMA,2.7083,,8.0,8.0,0.0,8.0,0.0,0.0,8.0,2.0,5.0,1.0,0.0,0.0,,,
p0667,NYAISHOZI SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0685,NAMABENGO SECONDARY SCHOOL,False,RUVUMA,2.3268,,76.0,77.0,1.0,76.0,0.0,0.0,76.0,40.0,34.0,2.0,0.0,0.0,,,
p0725,NEWMAN SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s1349,NYAKAHURA SECONDARY SCHOOL,False,KAGERA,2.3688,,334.0,336.0,2.0,334.0,0.0,0.0,334.0,172.0,136.0,26.0,0.0,0.0,,,
s0401,NAMFUA SECONDARY SCHOOL,False,KILIMANJARO,2.3889,,12.0,12.0,0.0,12.0,0.0,0.0,12.0,5.0,7.0,0.0,0.0,0.0,,,
s0216,NGANZA SECONDARY SCHOOL,False,MWANZA,2.5756,,419.0,422.0,2.0,420.0,1.0,0.0,419.0,174.0,175.0,68.0,2.0,0.0,,,
p1349,NYAKAHURA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0141,NAMUPA SEMINARY,False,LINDI,3.0714,,7.0,7.0,0.0,7.0,0.0,0.0,7.0,2.0,2.0,3.0,0.0,0.0,,,
s5792,NGARA BOYS  SECONDARY SCHOOL,False,KAGERA,2.6314,,118.0,118.0,0.0,118.0,0.0,0.0,118.0,24.0,90.0,4.0,0.0,0.0,,,
s0145,NYAKATO SECONDARY SCHOOL,False,KAGERA,2.2576,,264.0,265.0,0.0,265.0,1.0,0.0,264.0,163.0,91.0,10.0,0.0,0.0,,,
s3308,NAMWAI SECONDARY SCHOOL,False,KILIMANJARO,2.1905,,63.0,63.0,0.0,63.0,0.0,0.0,63.0,39.0,22.0,2.0,0.0,0.0,,,
s0554,NGUDU SECONDARY SCHOOL,False,MWANZA,2.5048,,173.0,174.0,1.0,173.0,0.0,0.0,173.0,60.0,107.0,6.0,0.0,0.0,,,
p0145,NYAKATO SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s1318,NANDEMBO SECONDARY SCHOOL,False,RUVUMA,2.6938,,80.0,83.0,3.0,80.0,0.0,0.0,80.0,21.0,51.0,8.0,0.0,0.0,,,
p0554,NGUDU SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s2105,NYALANJA SECONDARY SCHOOL,False,SIMIYU,2.9069,,34.0,34.0,0.0,34.0,0.0,0.0,34.0,2.0,26.0,6.0,0.0,0.0,,,
s0744,NANGA SECONDARY SCHOOL,False,TABORA,2.1719,,96.0,97.0,1.0,96.0,0.0,0.0,96.0,62.0,31.0,3.0,0.0,0.0,,,
p5522,NGUNYA OPEN SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0613,NYAMPULUKANO SECONDARY SCHOOL,False,MWANZA,2.2057,,303.0,306.0,3.0,303.0,0.0,0.0,303.0,182.0,115.0,6.0,0.0,0.0,,,
s0673,NANGWA SECONDARY SCHOOL,False,MANYARA,1.855,,254.0,254.0,0.0,254.0,0.0,0.0,254.0,222.0,32.0,0.0,0.0,0.0,,,
s3230,NGUVA SECONDARY SCHOOL,False,DAR ES SALAAM,2.4963,,91.0,93.0,2.0,91.0,0.0,0.0,91.0,45.0,30.0,16.0,0.0,0.0,,,
s2713,NYAMUNGA SECONDARY SCHOOL,False,MARA,2.1412,,118.0,118.0,0.0,118.0,0.0,0.0,118.0,81.0,35.0,2.0,0.0,0.0,,,
s0831,NANGWANDA GIRLS' SECONDARY SCHOOL,False,MTWARA,2.367,,89.0,90.0,1.0,89.0,0.0,0.0,89.0,42.0,45.0,2.0,0.0,0.0,,,
p4512,NIA EDUCATION CENTRE,True,,,,,,,,,,,,,,,,,,
s0821,NYANDUGA SECONDARY SCHOOL,False,MARA,2.0181,,83.0,83.0,0.0,83.0,0.0,0.0,83.0,68.0,14.0,1.0,0.0,0.0,,,
s2073,NANUNGU SECONDARY SCHOOL,False,RUVUMA,2.6105,,98.0,100.0,2.0,98.0,0.0,0.0,98.0,31.0,60.0,7.0,0.0,0.0,,,
s0143,NJOMBE SECONDARY SCHOOL,False,NJOMBE,2.3953,,492.0,495.0,2.0,493.0,1.0,0.0,492.0,258.0,180.0,54.0,0.0,0.0,,,
s0854,NYANGAO SECONDARY SCHOOL,False,LINDI,2.3462,,13.0,13.0,0.0,13.0,0.0,0.0,13.0,6.0,6.0,1.0,0.0,0.0,,,
s1068,NASIBUGANI SECONDARY SCHOOL,False,PWANI,2.7917,,72.0,72.0,0.0,72.0,0.0,0.0,72.0,15.0,44.0,13.0,0.0,0.0,,,
p0143,NJOMBE SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0670,NYANG'HWALE SECONDARY SCHOOL,False,GEITA,2.4699,,61.0,61.0,0.0,61.0,0.0,0.0,61.0,26.0,31.0,4.0,0.0,0.0,,,
s1719,NASULI SECONDARY SCHOOL,False,RUVUMA,2.5661,,111.0,111.0,0.0,111.0,0.0,0.0,111.0,41.0,60.0,10.0,0.0,0.0,,,
s0610,NKASI SECONDARY SCHOOL,False,RUKWA,2.3111,,180.0,180.0,0.0,180.0,0.0,0.0,180.0,94.0,80.0,6.0,0.0,0.0,,,
s3794,NYANKUMBU SECONDARY SCHOOL,False,GEITA,2.7691,,153.0,153.0,0.0,153.0,0.0,0.0,153.0,33.0,91.0,29.0,0.0,0.0,,,
s1392,NATTA SECONDARY SCHOOL,False,MARA,1.7569,,133.0,134.0,1.0,133.0,0.0,0.0,133.0,125.0,8.0,0.0,0.0,0.0,,,
p0610,NKASI SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s3112,NYANTAKARA SECONDARY SCHOOL,False,KAGERA,3.2642,,147.0,147.0,0.0,147.0,0.0,0.0,147.0,3.0,77.0,67.0,0.0,0.0,,,
s1535,NAWENGE SECONDARY SCHOOL,False,MOROGORO,2.1062,,124.0,124.0,0.0,124.0,0.0,0.0,124.0,90.0,34.0,0.0,0.0,0.0,,,
s1255,NKOWE SECONDARY SCHOOL,False,LINDI,2.2563,,93.0,93.0,0.0,93.0,0.0,0.0,93.0,53.0,38.0,2.0,0.0,0.0,,,
s4131,NYANZA ADVENTIST SECONDARY SCHOOL,False,MWANZA,3.4583,,4.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,320,25,13:1
s0909,NAZARENE SECONDARY SCHOOL,False,MBEYA,2.2323,,132.0,135.0,2.0,133.0,1.0,0.0,132.0,84.0,44.0,4.0,0.0,0.0,250,15,17:1
s1284,NORTHERN HIGHLANDS SECONDARY SCHOOL,False,KILIMANJARO,2.6563,,16.0,17.0,0.0,17.0,1.0,0.0,16.0,6.0,6.0,4.0,0.0,0.0,440,30,15:1
s1270,NYARUBANDA SECONDARY SCHOOL,False,KIGOMA,2.2947,,164.0,165.0,1.0,164.0,0.0,0.0,164.0,89.0,74.0,1.0,0.0,0.0,,,
p0909,NAZARENE SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
p1284,NORTHERN HIGHLANDS SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0146,NYEGEZI SEMINARY,False,MWANZA,2.875,,16.0,16.0,0.0,16.0,0.0,0.0,16.0,3.0,9.0,4.0,0.0,0.0,400,25,16:1
s0338,NDANDA SECONDARY SCHOOL,False,MTWARA,2.2138,,548.0,548.0,0.0,548.0,0.0,0.0,548.0,346.0,187.0,15.0,0.0,0.0,,,
s0704,NSHAMBA SECONDARY SCHOOL,False,KAGERA,2.1563,,80.0,80.0,0.0,80.0,0.0,0.0,80.0,50.0,29.0,1.0,0.0,0.0,,,
s1099,NYEHUNGE SECONDARY SCHOOL,False,MWANZA,2.4499,,183.0,185.0,1.0,184.0,1.0,0.0,183.0,72.0,109.0,2.0,0.0,0.0,,,
p0338,NDANDA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s1800,NSIMBO SECONDARY SCHOOL,False,KATAVI,2.9194,,244.0,244.0,0.0,244.0,0.0,0.0,244.0,59.0,114.0,68.0,3.0,0.0,,,
p1099,NYEHUNGE SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0786,NDONO SECONDARY SCHOOL,False,TABORA,1.9886,,146.0,147.0,0.0,147.0,1.0,0.0,146.0,113.0,33.0,0.0,0.0,0.0,,,
s0144,NSUMBA SECONDARY SCHOOL,False,MWANZA,2.2525,,429.0,433.0,2.0,431.0,2.0,0.0,429.0,255.0,153.0,21.0,0.0,0.0,,,
s1596,NYERERE HIGH SCHOOL-MIGOLI,False,IRINGA,2.4366,,134.0,134.0,0.0,134.0,0.0,0.0,134.0,63.0,60.0,11.0,0.0,0.0,,,
s0530,NDWIKA GIRLS' SECONDARY SCHOOL,False,MTWARA,2.3242,,238.0,238.0,0.0,238.0,0.0,0.0,238.0,129.0,101.0,8.0,0.0,0.0,,,
p0144,NSUMBA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0614,NYERERE SECONDARY SCHOOL,False,KILIMANJARO,2.5238,,119.0,119.0,0.0,119.0,0.0,0.0,119.0,53.0,53.0,12.0,1.0,0.0,,,
s4803,NDYUDA SECONDARY SCHOOL,False,SONGWE,3.0222,,45.0,45.0,0.0,45.0,0.0,0.0,45.0,10.0,19.0,15.0,1.0,0.0,,,
s1322,NTABA SECONDARY SCHOOL,False,MBEYA,2.2738,,56.0,57.0,1.0,56.0,0.0,0.0,56.0,34.0,22.0,0.0,0.0,0.0,,,
