school_code,school_name,is_private_center,region,gpa,grade,passed_candidates,regist,absent,sat,withheld,no-ca,clean,div_i,div_ii,div_iii,div_iv,div_0,STUDENTS,TEACHERS,STUDENT-TEACHER RATIO
s0471,MBOZI SECONDARY SCHOOL,False,SONGWE,2.9187,,41.0,47.0,6.0,41.0,0.0,0.0,41.0,6.0,27.0,8.0,0.0,0.0,,,
s0787,MSANGENI SECONDARY SCHOOL,False,KILIMANJARO,2.5777,,88.0,89.0,1.0,88.0,0.0,0.0,88.0,30.0,51.0,7.0,0.0,0.0,,,
s2180,MAGNIFICAT SECONDARY SCHOOL,False,KILIMANJARO,2.25,,36.0,36.0,0.0,36.0,0.0,0.0,36.0,20.0,14.0,2.0,0.0,0.0,500,30,17:1
s5397,MSASANI ISLAMIC SECONDARY SCHOOL,False,DAR ES SALAAM,2.6754,,19.0,19.0,0.0,19.0,0.0,0.0,19.0,7.0,7.0,5.0,0.0,0.0,,,
s0961,MAGOMA SECONDARY SCHOOL,False,TANGA,2.2328,,68.0,68.0,0.0,68.0,0.0,0.0,68.0,41.0,26.0,1.0,0.0,0.0,,,
s0675,MBUGWE SECONDARY SCHOOL,False,MANYARA,2.2024,,70.0,70.0,0.0,70.0,0.0,0.0,70.0,41.0,27.0,2.0,0.0,0.0,,,
s0729,MSOLWA SECONDARY SCHOOL,False,MOROGORO,1.9918,,61.0,61.0,0.0,61.0,0.0,0.0,61.0,46.0,15.0,0.0,0.0,0.0,620,55,11:1
s0552,MAGOTO SECONDARY SCHOOL,False,MARA,3.2722,,79.0,79.0,0.0,79.0,0.0,0.0,79.0,2.0,45.0,31.0,1.0,0.0,,,
s4223,MBWENITETA SECONDARY SCHOOL,False,DAR ES SALAAM,2.9518,,83.0,84.0,1.0,83.0,0.0,0.0,83.0,11.0,52.0,20.0,0.0,0.0,,,
s0635,MSUFINI SECONDARY SCHOOL,False,KILIMANJARO,2.528,,125.0,125.0,0.0,125.0,0.0,0.0,125.0,51.0,60.0,14.0,0.0,0.0,,,
s0539,MAGU SECONDARY SCHOOL,False,MWANZA,2.6294,,294.0,298.0,3.0,295.0,0.0,0.0,295.0,109.0,128.0,56.0,1.0,1.0,,,
s1202,MTERA SECONDARY SCHOOL,False,IRINGA,2.3991,,38.0,38.0,0.0,38.0,0.0,0.0,38.0,18.0,19.0,1.0,0.0,0.0,,,
s0796,MCHANGAMDOGO SECONDARY SCHOOL,False,KASKAZINI PEMBA,2.9853,,34.0,34.0,0.0,34.0,0.0,0.0,34.0,5.0,22.0,6.0,1.0,0.0,,,
s2300,MTIMBWE SECONDARY SCHOOL,False,NJOMBE,2.4806,,43.0,43.0,0.0,43.0,0.0,0.0,43.0,19.0,20.0,4.0,0.0,0.0,,,
s4605,MAGUFULI SECONDARY SCHOOL,False,GEITA,2.0712,,185.0,186.0,1.0,185.0,0.0,0.0,185.0,135.0,45.0,5.0,0.0,0.0,,,
s3789,MCHUNGAJI MWEMA SECONDARY SCHOOL,False,KAGERA,3.8333,,7.0,7.0,0.0,7.0,0.0,0.0,7.0,0.0,1.0,6.0,0.0,0.0,,,
s2186,MTINKO SECONDARY SCHOOL,False,SINGIDA,2.1997,,106.0,106.0,0.0,106.0,0.0,0.0,106.0,68.0,35.0,3.0,0.0,0.0,,,
s3733,MAHENJE SECONDARY SCHOOL,False,SONGWE,3.0833,,8.0,9.0,0.0,9.0,1.0,0.0,8.0,0.0,6.0,2.0,0.0,0.0,,,
s0447,MDABULO SECONDARY SCHOOL,False,IRINGA,2.1552,,87.0,88.0,1.0,87.0,0.0,0.0,87.0,61.0,25.0,1.0,0.0,0.0,,,
s0431,MTWANGO SECONDARY SCHOOL,False,NJOMBE,3.5185,,18.0,18.0,0.0,18.0,0.0,0.0,18.0,0.0,7.0,11.0,0.0,0.0,,,
s0641,MEATU SECONDARY SCHOOL,False,SIMIYU,2.9598,,58.0,58.0,0.0,58.0,0.0,0.0,58.0,9.0,34.0,15.0,0.0,0.0,,,
s0812,MAHIWA SECONDARY SCHOOL,False,LINDI,2.4391,,238.0,238.0,0.0,238.0,0.0,0.0,238.0,102.0,131.0,5.0,0.0,0.0,,,
s1628,MENGELE SECONDARY SCHOOL,False,MBEYA,3.0818,,53.0,53.0,0.0,53.0,0.0,0.0,53.0,9.0,27.0,15.0,2.0,0.0,,,
s0215,MTWARA GIRLS' SECONDARY SCHOOL,False,MTWARA,2.0422,,312.0,313.0,1.0,312.0,0.0,0.0,312.0,230.0,79.0,3.0,0.0,0.0,,,
s0485,MAJENGO SECONDARY SCHOOL,False,KILIMANJARO,3.1534,,63.0,64.0,1.0,63.0,0.0,0.0,63.0,12.0,26.0,21.0,4.0,0.0,,,
s1261,MERRIWA SECONDARY SCHOOL,False,DODOMA,2.4528,,53.0,53.0,0.0,53.0,0.0,0.0,53.0,24.0,26.0,3.0,0.0,0.0,600,30,20:1
s4799,MTWARA ISLAMIC SECONDARY SCHOOL,False,MTWARA,2.2,,5.0,5.0,0.0,5.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,,,
s1098,MAJI YA CHAI SECONDARY SCHOOL,False,ARUSHA,2.3604,,117.0,117.0,0.0,117.0,0.0,0.0,117.0,58.0,55.0,4.0,0.0,0.0,,,
s0139,MTWARA TECHNICAL SECONDARY SCHOOL,False,MTWARA,2.543,,194.0,198.0,4.0,194.0,0.0,0.0,194.0,81.0,85.0,28.0,0.0,0.0,,,
s0427,MAKAMBAKO SECONDARY SCHOOL,False,NJOMBE,2.9668,,285.0,288.0,2.0,286.0,0.0,0.0,286.0,59.0,143.0,79.0,4.0,1.0,,,
s4575,MESSA SECONDARY SCHOOL,False,MWANZA,2.3547,,39.0,39.0,0.0,39.0,0.0,0.0,39.0,22.0,13.0,4.0,0.0,0.0,,,
s4534,MUBABA SECONDARY SCHOOL,False,KAGERA,2.8493,,146.0,146.0,0.0,146.0,0.0,0.0,146.0,29.0,83.0,34.0,0.0,0.0,,,
s0443,META SECONDARY SCHOOL,False,MBEYA,2.5967,,99.0,107.0,0.0,107.0,7.0,0.0,100.0,33.0,57.0,9.0,0.0,1.0,75,2650,0:1
s0825,MUDIO ISLAMIC SEMINARY,False,KILIMANJARO,2.7072,,37.0,37.0,0.0,37.0,0.0,0.0,37.0,12.0,19.0,6.0,0.0,0.0,,,
s5204,MAKETE GIRLS''  SECONDARY SCHOOL,False,NJOMBE,2.7075,,49.0,49.0,0.0,49.0,0.0,0.0,49.0,13.0,30.0,6.0,0.0,0.0,,,
s1061,MAKIBA SECONDARY SCHOOL,False,ARUSHA,3.2381,,70.0,71.0,1.0,70.0,0.0,0.0,70.0,2.0,40.0,27.0,1.0,0.0,,,
s0446,MGOLOLO SECONDARY SCHOOL,False,IRINGA,2.7267,,50.0,50.0,0.0,50.0,0.0,0.0,50.0,13.0,31.0,6.0,0.0,0.0,439,31,14:1
s1186,MAKITA SECONDARY SCHOOL,False,RUVUMA,3.1269,,109.0,109.0,0.0,109.0,0.0,0.0,109.0,5.0,69.0,35.0,0.0,0.0,,,
s4933,MGUTWA SECONDARY SCHOOL,False,MANYARA,3.4444,,3.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,,,
s3804,MUHEZA HIGH SCHOOL,False,TANGA,3.13,,141.0,141.0,0.0,141.0,0.0,0.0,141.0,23.0,59.0,58.0,1.0,0.0,,,
s0535,MAKOGA SECONDARY SCHOOL,False,NJOMBE,2.7874,,98.0,98.0,0.0,98.0,0.0,0.0,98.0,26.0,51.0,21.0,0.0,0.0,,,
s1063,MULBADAW SECONDARY SCHOOL,False,MANYARA,2.6306,,37.0,38.0,1.0,37.0,0.0,0.0,37.0,11.0,24.0,2.0,0.0,0.0,,,
s0731,MAKONGO SECONDARY SCHOOL,False,DAR ES SALAAM,2.1549,,71.0,71.0,0.0,71.0,0.0,0.0,71.0,48.0,23.0,0.0,0.0,0.0,1826,115,16:1
s1246,MIDLANDS SECONDARY SCHOOL,False,DAR ES SALAAM,2.9423,,25.0,26.0,0.0,26.0,0.0,0.0,26.0,5.0,15.0,5.0,0.0,1.0,,,
s0585,MUNANILA SECONDARY SCHOOL,False,KIGOMA,2.8204,,129.0,130.0,1.0,129.0,0.0,0.0,129.0,29.0,75.0,25.0,0.0,0.0,,,
s3228,MIKWAMBE SECONDARY SCHOOL,False,DAR ES SALAAM,2.9381,,113.0,113.0,0.0,113.0,0.0,0.0,113.0,18.0,68.0,26.0,1.0,0.0,,,
s3096,MUNDINDI SECONDARY SCHOOL,False,NJOMBE,2.672,,125.0,125.0,0.0,125.0,0.0,0.0,125.0,26.0,94.0,5.0,0.0,0.0,,,
s0556,MAKONGORO SECONDARY SCHOOL,False,MARA,2.3502,,188.0,191.0,2.0,189.0,1.0,0.0,188.0,97.0,79.0,12.0,0.0,0.0,,,
s0132,MILAMBO SECONDARY SCHOOL,False,TABORA,2.6355,,385.0,385.0,0.0,385.0,0.0,0.0,385.0,131.0,196.0,58.0,0.0,0.0,,,
s2524,MURUSAGAMBA SECONDARY SCHOOL,False,KAGERA,2.7384,,244.0,244.0,0.0,244.0,0.0,0.0,244.0,53.0,157.0,34.0,0.0,0.0,,,
s0329,MAKUMIRA SECONDARY SCHOOL,False,ARUSHA,2.221,,46.0,50.0,4.0,46.0,0.0,0.0,46.0,27.0,19.0,0.0,0.0,0.0,,,
s0136,MUSOMA SECONDARY SCHOOL,False,MARA,2.0184,,235.0,236.0,1.0,235.0,0.0,0.0,235.0,174.0,57.0,4.0,0.0,0.0,,,
s1637,MILUNDIKWA SECONDARY SCHOOL,False,RUKWA,2.8052,,83.0,85.0,2.0,83.0,0.0,0.0,83.0,17.0,52.0,14.0,0.0,0.0,,,
s0769,MALAGARASI SECONDARY SCHOOL,False,KIGOMA,3.0419,,215.0,216.0,1.0,215.0,0.0,0.0,215.0,31.0,113.0,68.0,3.0,0.0,,,
s0133,MINAKI SECONDARY SCHOOL,False,PWANI,2.5699,,341.0,342.0,0.0,342.0,1.0,0.0,341.0,135.0,158.0,48.0,0.0,0.0,800,40,20:1
s2804,MUSOMA UTALII SECONDARY SCHOOL,False,MARA,2.0185,,27.0,27.0,0.0,27.0,0.0,0.0,27.0,21.0,5.0,1.0,0.0,0.0,,,
s2809,MALAMBO SECONDARY SCHOOL,False,ARUSHA,2.5939,,71.0,71.0,0.0,71.0,0.0,0.0,71.0,32.0,26.0,13.0,0.0,0.0,,,
s3981,MUSTAFA SABODO SECONDARY SCHOOL,False,MTWARA,2.4103,,26.0,26.0,0.0,26.0,0.0,0.0,26.0,11.0,15.0,0.0,0.0,0.0,,,
s0826,MALAMPAKA SECONDARY SCHOOL,False,SIMIYU,2.3713,,101.0,101.0,0.0,101.0,0.0,0.0,101.0,50.0,50.0,1.0,0.0,0.0,,,
s1126,MINZIRO SECONDARY SCHOOL,False,KAGERA,2.8275,,57.0,57.0,0.0,57.0,0.0,0.0,57.0,15.0,28.0,14.0,0.0,0.0,,,
s1160,MUYENZI SECONDARY SCHOOL,False,KAGERA,2.6864,,177.0,177.0,0.0,177.0,0.0,0.0,177.0,57.0,89.0,30.0,1.0,0.0,,,
s0128,MALANGALI SECONDARY SCHOOL,False,IRINGA,2.1171,,168.0,168.0,0.0,168.0,0.0,0.0,168.0,122.0,44.0,2.0,0.0,0.0,,,
s5145,MIONO  SECONDARY SCHOOL,False,PWANI,3.2678,,211.0,211.0,0.0,211.0,0.0,0.0,211.0,16.0,96.0,96.0,3.0,0.0,800,40,20:1
s5098,MUYOVOZI SECONDARY SCHOOL,False,KIGOMA,2.4571,,175.0,175.0,0.0,175.0,0.0,0.0,175.0,77.0,87.0,11.0,0.0,0.0,,,
s0716,MALECELA SECONDARY SCHOOL,False,MOROGORO,3.0185,,9.0,9.0,0.0,9.0,0.0,0.0,9.0,0.0,8.0,1.0,0.0,0.0,,,
s3897,MISIMA SECONDARY SCHOOL,False,TANGA,2.3667,,40.0,40.0,0.0,40.0,0.0,0.0,40.0,20.0,18.0,2.0,0.0,0.0,,,
s2448,MVUMI MISSION SECONDARY SCHOOL,False,DODOMA,2.4694,,49.0,49.0,0.0,49.0,0.0,0.0,49.0,22.0,25.0,2.0,0.0,0.0,,,
s1164,MISSUNGWI SECONDARY SCHOOL,False,MWANZA,2.7946,,129.0,129.0,0.0,129.0,0.0,0.0,129.0,26.0,85.0,18.0,0.0,0.0,,,
s0804,MVUMI SECONDARY SCHOOL,False,DODOMA,3.12,,25.0,25.0,0.0,25.0,0.0,0.0,25.0,6.0,7.0,12.0,0.0,0.0,448,33,14:1
s0884,MAMBWE SECONDARY SCHOOL,False,RUKWA,3.02,,125.0,132.0,7.0,125.0,0.0,0.0,125.0,18.0,72.0,33.0,2.0,0.0,,,
s4416,MIZENGO PINDA SECONDARY SCHOOL,False,KATAVI,1.895,,73.0,73.0,0.0,73.0,0.0,0.0,73.0,65.0,8.0,0.0,0.0,0.0,,,
s0363,MWADUI SECONDARY SCHOOL,False,SHINYANGA,2.8654,,26.0,26.0,0.0,26.0,0.0,0.0,26.0,7.0,11.0,8.0,0.0,0.0,,,
s0543,MANEROMANGO SECONDARY SCHOOL,False,PWANI,2.7611,,60.0,60.0,0.0,60.0,0.0,0.0,60.0,15.0,35.0,10.0,0.0,0.0,,,
s0417,MWAKALELI SECONDARY SCHOOL,False,MBEYA,2.8064,,440.0,442.0,2.0,440.0,0.0,0.0,440.0,84.0,280.0,76.0,0.0,0.0,,,
s0881,MANGA SECONDARY SCHOOL,False,MARA,2.4773,,44.0,45.0,1.0,44.0,0.0,0.0,44.0,17.0,26.0,1.0,0.0,0.0,,,
s5315,MKINDI SECONDARY SCHOOL,False,TANGA,1.7,,90.0,91.0,1.0,90.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,,,
s0653,MWAKAVUTA SECONDARY SCHOOL,False,NJOMBE,3.0187,,160.0,161.0,1.0,160.0,0.0,0.0,160.0,16.0,102.0,42.0,0.0,0.0,,,
s0792,MANGAKA SECONDARY SCHOOL,False,MTWARA,2.7595,,70.0,70.0,0.0,70.0,0.0,0.0,70.0,12.0,52.0,6.0,0.0,0.0,,,
s0484,MKINGA SECONDARY SCHOOL,False,RUVUMA,2.5115,,29.0,31.0,2.0,29.0,0.0,0.0,29.0,12.0,14.0,3.0,0.0,0.0,,,
s1865,MKINGALEO SECONDARY SCHOOL,False,TANGA,2.587,,90.0,91.0,1.0,90.0,0.0,0.0,90.0,31.0,51.0,8.0,0.0,0.0,,,
s1344,MWALIMU J K NYERERE SECONDARY SCHOOL,False,SONGWE,2.3524,,105.0,105.0,0.0,105.0,0.0,0.0,105.0,53.0,50.0,2.0,0.0,0.0,,,
s2326,MANGUANJUKI SECONDARY SCHOOL,False,SINGIDA,3.119,,14.0,24.0,3.0,21.0,7.0,0.0,14.0,0.0,11.0,2.0,1.0,0.0,,,
s1051,MKOLANI SECONDARY SCHOOL,False,MWANZA,2.8333,,134.0,134.0,0.0,134.0,0.0,0.0,134.0,31.0,71.0,32.0,0.0,0.0,,,
s1140,MWALIMU NYERERE SECONDARY SCHOOL,False,SHINYANGA,2.6604,,80.0,80.0,0.0,80.0,0.0,0.0,80.0,20.0,55.0,5.0,0.0,0.0,,,
s0954,MKONGO SECONDARY SCHOOL,False,PWANI,2.6749,,61.0,61.0,0.0,61.0,0.0,0.0,61.0,22.0,27.0,12.0,0.0,0.0,,,
s1107,MWAMASHIMBA SECONDARY SCHOOL,False,MWANZA,2.2088,,162.0,162.0,0.0,162.0,0.0,0.0,162.0,106.0,56.0,0.0,0.0,0.0,,,
s0178,MANOW LUTHERAN JUNIOR SEMINARY,False,MBEYA,3.1667,,7.0,7.0,0.0,7.0,0.0,0.0,7.0,0.0,5.0,2.0,0.0,0.0,,,
s1662,MKONO SECONDARY SCHOOL,False,MARA,2.3194,,60.0,60.0,0.0,60.0,0.0,0.0,60.0,31.0,28.0,1.0,0.0,0.0,,,
s4002,MWANAKWEREKWE 'C' SECONDARY SCHOOL,False,MJINI MAGHARIBI,2.5179,,112.0,112.0,0.0,112.0,0.0,0.0,112.0,41.0,64.0,7.0,0.0,0.0,,,
s0299,MKUGWA SECONDARY SCHOOL,False,KIGOMA,2.8399,,177.0,178.0,1.0,177.0,0.0,0.0,177.0,36.0,107.0,34.0,0.0,0.0,,,
s0271,MANYUNYU SECONDARY SCHOOL,False,NJOMBE,3.0136,,110.0,110.0,0.0,110.0,0.0,0.0,110.0,15.0,63.0,32.0,0.0,0.0,,,
s1238,MKULA SECONDARY SCHOOL,False,SIMIYU,2.4804,,102.0,102.0,0.0,102.0,0.0,0.0,102.0,41.0,56.0,5.0,0.0,0.0,,,
s3156,MWANALUGALI SECONDARY SCHOOL,False,PWANI,2.5556,,39.0,39.0,0.0,39.0,0.0,0.0,39.0,13.0,23.0,3.0,0.0,0.0,,,
s0540,MAPOSENI SECONDARY SCHOOL,False,RUVUMA,2.671,,191.0,195.0,4.0,191.0,0.0,0.0,191.0,47.0,129.0,15.0,0.0,0.0,,,
s0544,MKUU SECONDARY SCHOOL,False,KILIMANJARO,3.0685,,146.0,147.0,1.0,146.0,0.0,0.0,146.0,16.0,81.0,49.0,0.0,0.0,,,
s2191,MWANAMWEMA SHEIN SECONDARY SCHOOL,False,SINGIDA,2.2444,,60.0,60.0,0.0,60.0,0.0,0.0,60.0,37.0,23.0,0.0,0.0,0.0,435,19,23:1
s0129,MARA SECONDARY SCHOOL,False,MARA,2.4963,,314.0,317.0,2.0,315.0,1.0,0.0,314.0,142.0,135.0,37.0,0.0,0.0,,,
s2693,MWANDEGE BOYS SECONDARY SCHOOL,False,PWANI,2.8,,5.0,5.0,0.0,5.0,0.0,0.0,5.0,1.0,3.0,1.0,0.0,0.0,500,30,17:1
s5407,MKUZO ISLAMIC SECONDARY SCHOOL,False,RUVUMA,2.5833,,8.0,8.0,0.0,8.0,0.0,0.0,8.0,3.0,4.0,1.0,0.0,0.0,,,
s1442,MWANDET SECONDARY SCHOOL,False,ARUSHA,1.6342,,77.0,77.0,0.0,77.0,0.0,0.0,77.0,77.0,0.0,0.0,0.0,0.0,975,38,26:1
s0541,MARAMBA SECONDARY SCHOOL,False,TANGA,2.5393,,89.0,90.0,1.0,89.0,0.0,0.0,89.0,33.0,49.0,7.0,0.0,0.0,,,
s0727,MKWAJUNI SECONDARY SCHOOL,False,SONGWE,2.2396,,16.0,16.0,0.0,16.0,0.0,0.0,16.0,9.0,7.0,0.0,0.0,0.0,,,
s0616,MWANDIGA SECONDARY SCHOOL,False,KIGOMA,2.904,,118.0,118.0,0.0,118.0,0.0,0.0,118.0,25.0,61.0,32.0,0.0,0.0,,,
s2655,MARANATHA SECONDARY SCHOOL,False,MBEYA,2.0524,,35.0,35.0,0.0,35.0,0.0,0.0,35.0,27.0,8.0,0.0,0.0,0.0,640,30,21:1
s0935,MWANDOYA SECONDARY SCHOOL,False,SIMIYU,2.45,,50.0,50.0,0.0,50.0,0.0,0.0,50.0,17.0,33.0,0.0,0.0,0.0,,,
s1069,MLANGALI SECONDARY SCHOOL,False,SONGWE,2.6285,,48.0,48.0,0.0,48.0,0.0,0.0,48.0,22.0,13.0,12.0,1.0,0.0,,,
s0558,MWANGA SECONDARY SCHOOL,False,KILIMANJARO,2.6071,,56.0,56.0,0.0,56.0,0.0,0.0,56.0,20.0,30.0,5.0,1.0,0.0,,,
s0388,MARANGU SECONDARY SCHOOL,False,KILIMANJARO,2.0885,,81.0,82.0,1.0,81.0,0.0,0.0,81.0,60.0,19.0,2.0,0.0,0.0,850,50,17:1
s1573,MLANGARINI SECONDARY SCHOOL,False,ARUSHA,1.82,,50.0,50.0,0.0,50.0,0.0,0.0,50.0,47.0,3.0,0.0,0.0,0.0,,,
s0333,MWANZA SECONDARY SCHOOL,False,MWANZA,2.7766,,370.0,371.0,1.0,370.0,0.0,0.0,370.0,92.0,205.0,73.0,0.0,0.0,2000,100,20:1
s4207,MARIA DE MATTIAS SECONDARY SCHOOL,False,DODOMA,2.2521,,39.0,39.0,0.0,39.0,0.0,0.0,39.0,23.0,13.0,3.0,0.0,0.0,420,35,12:1
s1626,MARIADO SECONDARY SCHOOL,False,ARUSHA,,,,8.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,30,13:1
s1118,MLONGWEMA SECONDARY SCHOOL,False,TANGA,2.3525,,87.0,87.0,0.0,87.0,0.0,0.0,87.0,44.0,39.0,4.0,0.0,0.0,,,
s0662,MWANZI SECONDARY SCHOOL,False,SINGIDA,2.886,,57.0,57.0,0.0,57.0,0.0,0.0,57.0,6.0,41.0,10.0,0.0,0.0,,,
s0746,MNYAMBE SECONDARY SCHOOL,False,MTWARA,2.363,,129.0,129.0,0.0,129.0,0.0,0.0,129.0,66.0,59.0,4.0,0.0,0.0,,,
s4379,MWATULOLE SECONDARY SCHOOL,False,GEITA,2.0136,,86.0,87.0,1.0,86.0,0.0,0.0,86.0,69.0,16.0,1.0,0.0,0.0,,,
s4213,MARIAN BOYS'  SECONDARY SCHOOL,False,PWANI,1.4236,,96.0,96.0,0.0,96.0,0.0,0.0,96.0,96.0,0.0,0.0,0.0,0.0,690,50,14:1
s5572,MOH'D JUMA PINDUA SECONDARY SCHOOL,False,KUSINI PEMBA,2.703,,55.0,55.0,0.0,55.0,0.0,0.0,55.0,14.0,34.0,7.0,0.0,0.0,,,
s0680,MWAZYE SECONDARY SCHOOL,False,RUKWA,2.5645,,93.0,93.0,0.0,93.0,0.0,0.0,93.0,30.0,58.0,5.0,0.0,0.0,,,
s0248,MARIAN GIRLS' SECONDARY SCHOOL,False,PWANI,1.9342,,81.0,81.0,0.0,81.0,0.0,0.0,81.0,64.0,17.0,0.0,0.0,0.0,880,70,13:1
s2512,MOHORO SECONDARY SCHOOL,False,PWANI,2.9206,,63.0,63.0,0.0,63.0,0.0,0.0,63.0,6.0,45.0,12.0,0.0,0.0,,,
s0665,MWEMBENI SECONDARY SCHOOL,False,MARA,3.2051,,39.0,39.0,0.0,39.0,0.0,0.0,39.0,0.0,24.0,15.0,0.0,0.0,,,
s5117,MARIST BOYS SECONDARY SCHOOL,False,MWANZA,3.0926,,9.0,9.0,0.0,9.0,0.0,0.0,9.0,0.0,7.0,2.0,0.0,0.0,,,
s0516,MOMBO SECONDARY SCHOOL,False,TANGA,2.3194,,72.0,72.0,0.0,72.0,0.0,0.0,72.0,39.0,30.0,3.0,0.0,0.0,,,
s0445,MWEMBETOGWA SECONDARY SCHOOL,False,IRINGA,2.8897,,71.0,71.0,0.0,71.0,0.0,0.0,71.0,10.0,48.0,13.0,0.0,0.0,,,
s0223,MASAMA GIRLS' SECONDARY SCHOOL,False,KILIMANJARO,3.1222,,30.0,30.0,0.0,30.0,0.0,0.0,30.0,4.0,13.0,13.0,0.0,0.0,,,
s0213,MASASI GIRLS' SECONDARY SCHOOL,False,MTWARA,2.4497,,242.0,242.0,0.0,242.0,0.0,0.0,242.0,113.0,108.0,21.0,0.0,0.0,,,
s0799,MONDO SECONDARY SCHOOL,False,DODOMA,3.2407,,45.0,45.0,0.0,45.0,0.0,0.0,45.0,3.0,23.0,19.0,0.0,0.0,,,
s3503,MWENDAKULIMA SECONDARY SCHOOL,False,SHINYANGA,2.4975,,204.0,205.0,1.0,204.0,0.0,0.0,204.0,87.0,100.0,17.0,0.0,0.0,,,
s0827,MASONYA SECONDARY SCHOOL,False,RUVUMA,2.429,,54.0,54.0,0.0,54.0,0.0,0.0,54.0,23.0,31.0,0.0,0.0,0.0,,,
s0416,MONDULI TEACHERS' COLLEGE,False,ARUSHA,4.5665,,152.0,170.0,2.0,168.0,0.0,0.0,168.0,0.0,7.0,86.0,59.0,16.0,,,
s0334,MWENGE SECONDARY SCHOOL,False,SINGIDA,2.5369,,551.0,552.0,1.0,551.0,0.0,0.0,551.0,216.0,273.0,60.0,2.0,0.0,,,
s0227,MASWA GIRLS' SECONDARY SCHOOL,False,SIMIYU,2.8063,,549.0,553.0,4.0,549.0,0.0,0.0,549.0,153.0,264.0,129.0,3.0,0.0,,,
s0609,MATAI SECONDARY SCHOOL,False,RUKWA,2.9441,,170.0,170.0,0.0,170.0,0.0,0.0,170.0,19.0,113.0,38.0,0.0,0.0,,,
s0561,MONTFORT SECONDARY SCHOOL,False,MBEYA,2.9762,,14.0,14.0,0.0,14.0,0.0,0.0,14.0,2.0,8.0,4.0,0.0,0.0,480,30,16:1
s3482,MWENYEHERI ANUARITE SECONDARY SCHOOL,False,DAR ES SALAAM,2.9167,,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,,,
s0968,MATAKA SECONDARY SCHOOL,False,RUVUMA,2.783,,106.0,106.0,0.0,106.0,0.0,0.0,106.0,18.0,76.0,12.0,0.0,0.0,,,
s3809,MWERA SECONDARY SCHOOL,False,TANGA,2.3214,,56.0,57.0,1.0,56.0,0.0,0.0,56.0,28.0,27.0,1.0,0.0,0.0,,,
s3664,MATAMBA SECONDARY SCHOOL,False,NJOMBE,2.9319,,93.0,94.0,1.0,93.0,0.0,0.0,93.0,12.0,59.0,22.0,0.0,0.0,,,
s0409,MORINGE SOKOINE SECONDARY SCHOOL,False,ARUSHA,2.4306,,60.0,60.0,0.0,60.0,0.0,0.0,60.0,26.0,31.0,3.0,0.0,0.0,,,
s0782,MWIKA SECONDARY SCHOOL,False,KILIMANJARO,2.5549,,173.0,173.0,0.0,173.0,0.0,0.0,173.0,64.0,93.0,16.0,0.0,0.0,,,
s0197,MATANGINI ISLAMIC SEMINARY,False,DAR ES SALAAM,3.6364,,11.0,11.0,0.0,11.0,0.0,0.0,11.0,0.0,4.0,6.0,1.0,0.0,400,20,20:1
s0332,MOROGORO SECONDARY SCHOOL,False,MOROGORO,2.4273,,289.0,291.0,2.0,289.0,0.0,0.0,289.0,134.0,137.0,18.0,0.0,0.0,700,40,18:1
s2211,MWILAMVYA SECONDARY SCHOOL,False,KIGOMA,2.369,,70.0,70.0,0.0,70.0,0.0,0.0,70.0,37.0,25.0,8.0,0.0,0.0,400,40,10:1
s1262,MATEMA BEACH SECONDARY SCHOOL,False,MBEYA,2.6411,,150.0,151.0,1.0,150.0,0.0,0.0,150.0,43.0,93.0,14.0,0.0,0.0,,,
s0660,MOROGORO TEACHERS' COLLEGE,False,MOROGORO,4.2589,,194.0,213.0,7.0,206.0,0.0,0.0,206.0,4.0,17.0,124.0,49.0,12.0,,,
s1384,MATEMANGA SECONDARY SCHOOL,False,RUVUMA,1.7864,,71.0,71.0,0.0,71.0,0.0,0.0,71.0,68.0,3.0,0.0,0.0,0.0,,,
s3805,MWIMBI SECONDARY SCHOOL,False,RUKWA,2.3333,,69.0,70.0,1.0,69.0,0.0,0.0,69.0,37.0,29.0,3.0,0.0,0.0,,,
s0801,MATOLA SECONDARY SCHOOL,False,NJOMBE,3.1879,,47.0,51.0,4.0,47.0,0.0,0.0,47.0,4.0,23.0,20.0,0.0,0.0,,,
s0134,MOSHI SECONDARY SCHOOL,False,KILIMANJARO,2.2957,,239.0,241.0,2.0,239.0,0.0,0.0,239.0,142.0,65.0,32.0,0.0,0.0,,,
s0922,MWINYI SECONDARY SCHOOL,False,PWANI,2.6116,,112.0,114.0,0.0,114.0,2.0,0.0,112.0,40.0,59.0,13.0,0.0,0.0,,,
s0521,MATOMBO SECONDARY SCHOOL,False,MOROGORO,2.9167,,86.0,88.0,2.0,86.0,0.0,0.0,86.0,14.0,52.0,20.0,0.0,0.0,,,
s2384,MWISI SECONDARY SCHOOL,False,TABORA,2.4653,,48.0,48.0,0.0,48.0,0.0,0.0,48.0,18.0,29.0,1.0,0.0,0.0,,,
